0.141390    -2.972517    -2.802409    -1.377150    -0.916134    -0.738164    -0.529071     0.529071     0.738164     0.916134     1.377150     2.802409     2.972517
0.142180    -2.970015    -2.799920    -1.381079    -0.920261    -0.742329    -0.533052     0.533052     0.742329     0.920261     1.381079     2.799920     2.970015
0.142970    -2.967502    -2.797421    -1.385008    -0.924381    -0.746487    -0.537033     0.537033     0.746487     0.924381     1.385008     2.797421     2.967502
0.143760    -2.964977    -2.794910    -1.388934    -0.928493    -0.750637    -0.541012     0.541012     0.750637     0.928493     1.388934     2.794910     2.964977
0.144550    -2.962441    -2.792389    -1.392859    -0.932598    -0.754781    -0.544991     0.544991     0.754781     0.932598     1.392859     2.792389     2.962441
0.145340    -2.959894    -2.789858    -1.396782    -0.936695    -0.758918    -0.548968     0.548968     0.758918     0.936695     1.396782     2.789858     2.959894
0.146130    -2.957337    -2.787315    -1.400703    -0.940785    -0.763047    -0.552944     0.552944     0.763047     0.940785     1.400703     2.787315     2.957337
0.146919    -2.954768    -2.784762    -1.404622    -0.944867    -0.767169    -0.556919     0.556919     0.767169     0.944867     1.404622     2.784762     2.954768
0.147709    -2.952188    -2.782199    -1.408539    -0.948942    -0.771284    -0.560892     0.560892     0.771284     0.948942     1.408539     2.782199     2.952188
0.148499    -2.949598    -2.779625    -1.412454    -0.953009    -0.775392    -0.564864     0.564864     0.775392     0.953009     1.412454     2.779625     2.949598
0.149289    -2.946997    -2.777041    -1.416367    -0.957068    -0.779492    -0.568835     0.568835     0.779492     0.957068     1.416367     2.777041     2.946997
0.150079    -2.944385    -2.774446    -1.420277    -0.961119    -0.783584    -0.572803     0.572803     0.783584     0.961119     1.420277     2.774446     2.944385
0.150869    -2.941762    -2.771841    -1.424185    -0.965163    -0.787669    -0.576770     0.576770     0.787669     0.965163     1.424185     2.771841     2.941762
0.151659    -2.939129    -2.769226    -1.428090    -0.969199    -0.791747    -0.580736     0.580736     0.791747     0.969199     1.428090     2.769226     2.939129
0.152449    -2.936486    -2.766601    -1.431993    -0.973226    -0.795817    -0.584699     0.584699     0.795817     0.973226     1.431993     2.766601     2.936486
0.153239    -2.933832    -2.763966    -1.435893    -0.977246    -0.799879    -0.588660     0.588660     0.799879     0.977246     1.435893     2.763966     2.933832
0.154028    -2.931167    -2.761321    -1.439790    -0.981258    -0.803933    -0.592619     0.592619     0.803933     0.981258     1.439790     2.761321     2.931167
0.154818    -2.928492    -2.758666    -1.443684    -0.985261    -0.807980    -0.596576     0.596576     0.807980     0.985261     1.443684     2.758666     2.928492
